trajet_id,date,train_id,gare_depart_id,gare_arrivee_id,heure_depart_prevue,heure_depart_reelle,retard_minutes,statut,nb_passagers,prix_moyen_eur
J008456,2026-03-26,T025,G13,G14,10:12,10:49,37,Retarde,189,47.53
J008457,2026-02-07,T039,G07,G06,08:21,08:21,0,A l'heure,192,32.95
J008458,2026-04-22,T023,G01,G03,20:36,20:36,0,A l'heure,119,52.76
J008459,2025-11-17,T031,G10,G09,20:30,20:30,0,A l'heure,124,18.44
J008460,2025-11-08,T002,G06,G02,09:48,09:48,0,A l'heure,510,66.73
J008461,2025-09-16,T002,G10,G06,17:42,17:43,1,Retarde,244,72.23
J008462,2025-10-18,T038,G15,G06,10:00,10:00,0,A l'heure,181,18.25
J008463,2025-12-05,T004,G02,G10,13:12,13:12,0,A l'heure,244,61.25
J008464,2026-04-06,T014,G04,G07,07:42,07:42,0,A l'heure,209,83.45
J008465,2026-02-09,T029,G03,G10,18:21,18:21,0,A l'heure,145,22.42
J008466,2026-06-28,T018,G10,G14,18:42,19:11,29,Retarde,428,39.36
J008467,2025-12-06,T035,G09,G14,17:45,17:45,0,A l'heure,127,29.04
J008468,2026-07-09,T011,G05,G15,13:18,13:19,1,Retarde,254,88.12
J008469,2026-02-23,T016,G11,G07,09:45,09:45,0,A l'heure,391,37.88
J008470,2026-03-03,T008,G15,G11,05:45,05:45,0,A l'heure,403,61.99
J008471,2026-07-07,T010,G12,G14,17:12,17:20,8,Retarde,313,83.78
J008472,2025-10-04,T036,G10,G06,07:45,07:45,0,A l'heure,129,27.38
J008473,2025-09-25,T031,G08,G13,16:54,16:54,0,A l'heure,162,22.42
J008474,2026-02-18,T016,G05,G13,09:45,09:48,3,Retarde,434,26.62
J008475,2026-06-28,T032,G09,G01,11:18,11:31,13,Retarde,184,24.12
J008476,2026-07-27,T020,G06,G09,15:18,15:21,3,Retarde,336,25.31
J008477,2026-02-01,T023,G05,G07,11:24,11:24,0,A l'heure,197,69.33
J008478,2025-09-06,T037,G14,G11,14:12,14:12,0,A l'heure,122,29.56
J008479,2025-11-08,T025,G06,G09,21:54,21:56,2,Retarde,276,68.45
J008480,2026-07-30,T033,G07,G01,20:18,20:18,0,A l'heure,109,28.39
J008481,2026-01-06,T038,G07,G01,09:42,09:42,0,A l'heure,114,28.16
J008482,2025-09-26,T033,G01,G02,12:30,12:30,0,A l'heure,98,17.93
J008483,2026-05-30,T039,G04,G08,18:00,18:00,0,A l'heure,157,18.82
J008484,2026-05-05,T008,G11,G10,06:24,06:24,0,A l'heure,296,97.69
J008485,2025-09-30,T001,G02,G06,21:54,21:54,0,A l'heure,249,103.47
J008486,2025-10-05,T015,G10,G02,09:15,09:50,35,Retarde,404,40.99
J008487,2026-04-16,T025,G13,G15,20:18,20:18,0,A l'heure,186,43.53
J008488,2026-06-12,T021,G03,G09,18:06,18:06,0,A l'heure,407,26.45
J008489,2025-09-28,T021,G15,G09,07:00,07:00,0,A l'heure,440,39.18
J008490,2025-12-22,T034,G07,G05,12:21,12:21,0,A l'heure,132,15.9
J008491,2026-03-20,T010,G10,G04,05:18,05:18,0,A l'heure,202,102.74
J008492,2026-03-26,T007,G02,G03,21:45,21:48,3,Retarde,264,84.65
J008493,2026-03-18,T014,G07,G14,21:12,21:12,0,A l'heure,358,96.24
J008494,2025-11-24,T036,G11,G06,15:12,15:12,0,A l'heure,102,24.58
J008495,2026-02-19,T011,G11,G05,11:15,11:15,0,A l'heure,316,74.47
J008496,2026-02-28,T038,G07,G01,13:18,13:21,3,Retarde,171,16.77
J008497,2026-03-04,T018,G15,G01,12:06,12:06,0,A l'heure,341,29.94
J008498,2026-05-23,T017,G01,G03,18:21,18:44,23,Retarde,611,49.96
J008499,2025-09-24,T030,G12,G09,14:24,14:24,0,A l'heure,102,22.64
J008500,2026-01-21,T034,G13,G03,09:15,09:28,13,Retarde,181,21.74
J008501,2026-02-22,T036,G15,G01,15:48,15:48,0,A l'heure,114,19.7
J008502,2026-01-06,T024,G13,G03,14:00,14:41,41,Retarde,144,31.9
J008503,2025-09-22,T026,G06,G01,14:12,14:12,0,A l'heure,296,57.38
J008504,2026-08-14,T025,G11,G04,12:48,12:48,0,A l'heure,81,45.38
J008505,2026-06-17,T028,G09,G07,06:06,06:06,0,A l'heure,105,58.82
J008506,2026-08-23,T018,G10,G12,18:36,18:45,9,Retarde,538,30.18
J008507,2025-11-09,T001,G11,G04,20:21,20:21,0,A l'heure,411,107.69
J008508,2026-05-16,T009,G14,G05,09:45,09:46,1,Retarde,354,92.39
J008509,2025-12-09,T040,G03,G06,06:42,06:42,0,A l'heure,87,15.95
J008510,2026-01-10,T030,G01,G11,10:18,10:18,0,A l'heure,88,28.41
J008511,2026-03-28,T026,G05,G07,15:30,16:35,65,Fortement retarde,350,44.8
J008512,2026-05-12,T039,G01,G10,20:30,20:30,0,A l'heure,127,27.55
J008513,2026-03-20,T006,G08,G14,15:36,15:36,0,A l'heure,311,92.09
J008514,2026-02-05,T032,G13,G12,06:45,06:49,4,Retarde,162,16.51
J008515,2026-07-30,T035,G13,G05,07:18,07:18,0,A l'heure,127,24.3
J008516,2026-03-29,T008,G11,G13,11:15,11:15,0,A l'heure,435,92.89
J008517,2025-12-12,T038,G15,G12,06:45,07:10,25,Retarde,103,22.85
J008518,2026-06-28,T011,G03,G15,08:18,08:18,0,A l'heure,451,62.18
J008519,2026-02-14,T029,G15,G02,05:15,05:16,1,Retarde,160,32.91
J008520,2026-08-22,T030,G10,G12,22:42,22:42,0,A l'heure,133,22.07
J008521,2025-09-19,T016,G12,G04,14:06,14:21,15,Retarde,251,24.6
J008522,2026-04-22,T022,G13,G05,19:21,19:21,0,A l'heure,357,38.78
J008523,2025-11-14,T023,G11,G02,08:54,09:27,33,Retarde,173,44.58
J008524,2026-01-24,T002,G12,G09,11:42,11:42,0,A l'heure,401,109.65
J008525,2026-05-05,T021,G10,G11,20:42,20:45,3,Retarde,366,42.47
J008526,2025-09-30,T013,G07,G06,08:06,08:15,9,Retarde,314,82.82
J008527,2026-04-21,T006,G07,G02,13:12,13:12,0,A l'heure,250,85.83
J008528,2026-02-07,T004,G15,G10,09:48,09:48,0,A l'heure,441,95.87
J008529,2025-12-02,T030,G05,G13,08:30,08:30,0,A l'heure,121,26.83
J008530,2026-01-21,T004,G11,G03,08:00,08:01,1,Retarde,207,65.38
J008531,2026-04-19,T026,G14,G03,11:42,11:54,12,Retarde,228,47.42
J008532,2026-02-08,T027,G05,G11,10:12,10:19,7,Retarde,272,62.77
J008533,2026-07-24,T016,G09,G08,09:36,09:36,0,A l'heure,327,40.12
J008534,2026-06-27,T038,G12,G01,05:18,05:18,0,A l'heure,169,24.21
J008535,2026-03-12,T006,G12,G15,12:30,12:31,1,Retarde,275,67.48
J008536,2025-12-16,T016,G06,G05,07:30,07:30,0,A l'heure,239,25.87
J008537,2026-07-26,T032,G05,G06,06:12,06:13,1,Retarde,76,20.06
J008538,2026-02-19,T004,G06,G15,21:06,21:15,9,Retarde,163,57.57
J008539,2026-03-06,T009,G01,G02,22:45,22:48,3,Retarde,258,60.83
J008540,2025-12-02,T016,G01,G03,15:24,15:24,0,A l'heure,382,40.93
J008541,2026-07-30,T038,G12,G08,09:18,09:18,0,A l'heure,148,19.59
J008542,2025-10-22,T040,G04,G05,11:48,11:59,11,Retarde,143,17.34
J008543,2026-05-22,T012,G09,G15,21:42,21:42,0,A l'heure,332,64.24
J008544,2026-07-14,T006,G07,G02,06:21,06:21,0,A l'heure,344,59.96
J008545,2026-05-27,T010,G14,G04,20:06,20:06,0,A l'heure,292,72.62
J008546,2026-08-26,T036,G15,G14,09:12,09:19,7,Retarde,125,21.77
J008547,2025-12-11,T005,G03,G01,16:54,16:54,0,A l'heure,372,56.05
J008548,2025-10-24,T001,G15,G04,17:06,17:06,0,A l'heure,362,87.04
J008549,2026-08-04,T019,G06,G03,08:30,08:43,13,Retarde,438,27.25
J008550,2026-01-03,T040,G05,G10,09:18,09:18,0,A l'heure,105,31.56
J008551,2026-04-08,T034,G07,G06,21:48,21:48,0,A l'heure,169,16.53
J008552,2026-01-13,T032,G07,G11,22:54,22:54,0,A l'heure,165,19.29
J008553,2025-11-26,T016,G15,G11,15:12,15:47,35,Retarde,332,39.74
J008554,2026-01-11,T011,G14,G12,14:24,14:25,1,Retarde,267,79.35
J008555,2025-12-18,T018,G07,G12,12:12,12:12,0,A l'heure,311,25.54
J008556,2026-03-26,T035,G01,G04,09:48,09:48,0,A l'heure,108,22.72
J008557,2025-12-20,T004,G15,G08,08:45,08:45,0,A l'heure,329,73.06
J008558,2026-02-26,T027,G14,G01,08:18,08:20,2,Retarde,228,44.36
J008559,2025-09-23,T022,G14,G10,12:54,13:09,15,Retarde,437,31.46
J008560,2025-09-20,T002,G08,G12,10:15,10:15,0,A l'heure,394,113.76
J008561,2026-04-02,T018,G11,G01,12:15,12:28,13,Retarde,366,41.54
J008562,2026-08-04,T010,G13,G14,21:24,21:25,1,Retarde,358,54.91
J008563,2026-02-03,T014,G13,G03,07:15,07:15,0,A l'heure,275,81.87
J008564,2025-12-27,T012,G03,G08,17:12,17:20,8,Retarde,358,65.71
J008565,2026-07-08,T027,G14,G12,12:12,13:01,49,Retarde,272,35.93
J008566,2026-03-21,T015,G09,G03,08:21,08:36,15,Retarde,364,50.67
J008567,2026-01-27,T016,G13,G10,19:48,19:48,0,A l'heure,276,28.32
J008568,2025-10-13,T037,G07,G09,17:21,17:25,4,Retarde,107,21.13
J008569,2025-10-10,T031,G05,G03,06:45,06:45,0,A l'heure,138,26.25
J008570,2026-03-08,T012,G03,G11,12:21,12:21,0,A l'heure,328,85.1
J008571,2026-06-17,T033,G09,G11,07:21,07:23,2,Retarde,84,17.46
J008572,2026-02-16,T023,G08,G04,11:54,12:09,15,Retarde,192,35.55
J008573,2025-10-04,T026,G01,G03,17:06,17:12,6,Retarde,251,56.87
J008574,2026-07-01,T027,G06,G03,15:06,15:06,0,A l'heure,161,43.56
J008575,2026-08-03,T004,G02,G03,12:54,12:54,0,A l'heure,397,103.88
J008576,2025-11-19,T021,G03,G14,06:12,06:12,0,A l'heure,398,30.34
J008577,2025-12-31,T010,G06,G10,13:15,13:17,2,Retarde,344,91.26
J008578,2025-10-10,T019,G10,G08,05:15,05:42,27,Retarde,437,24.81
J008579,2026-03-05,T026,G02,G12,15:15,16:29,74,Fortement retarde,138,39.21
J008580,2026-04-14,T002,G14,G01,10:06,10:06,0,A l'heure,257,95.89
J008581,2026-07-30,T015,G09,G11,06:45,06:45,0,A l'heure,258,32.92
J008582,2026-05-14,T033,G11,G06,20:36,20:36,0,A l'heure,170,19.17
J008583,2026-01-19,T009,G01,G15,13:21,13:21,0,A l'heure,255,92.85
J008584,2025-09-21,T036,G12,G07,05:12,05:12,0,A l'heure,90,21.56
J008585,2025-11-15,T019,G05,G06,05:42,05:42,0,A l'heure,536,46.04
J008586,2026-07-29,T005,G08,G14,14:54,14:54,0,A l'heure,434,100.56
J008587,2025-10-05,T010,G13,G08,09:06,09:06,0,A l'heure,326,66.7
J008588,2026-07-22,T008,G11,G04,12:30,12:30,0,A l'heure,203,77.76
J008589,2026-03-10,T036,G15,G04,15:54,15:54,0,A l'heure,164,25.36
J008590,2026-04-10,T013,G03,G13,16:18,16:18,0,A l'heure,267,89.07
J008591,2025-11-17,T029,G15,G14,16:42,16:42,0,A l'heure,92,15.03
J008592,2026-04-30,T029,G15,G11,22:36,22:36,0,A l'heure,123,24.79
J008593,2026-05-27,T009,G08,G04,05:21,05:21,0,A l'heure,395,81.37
J008594,2026-01-09,T003,G08,G09,14:18,14:18,0,A l'heure,326,60.58
J008595,2025-12-15,T018,G08,G02,20:12,20:12,0,A l'heure,407,24.12
J008596,2025-11-23,T021,G06,G01,21:54,22:11,17,Retarde,485,39.22
J008597,2026-07-20,T009,G06,G12,05:36,05:36,0,A l'heure,354,82.54
J008598,2025-09-27,T002,G03,G02,22:36,22:36,0,A l'heure,510,65.78
J008599,2026-08-04,T027,G03,G11,21:36,21:36,0,A l'heure,240,30.75
J008600,2026-06-09,T037,G10,G03,08:54,08:54,0,A l'heure,140,21.53
J008601,2026-07-31,T018,G02,G03,07:54,08:01,7,Retarde,322,33.34
J008602,2026-07-13,T027,G05,G11,08:00,08:11,11,Retarde,179,36.61
J008603,2026-04-15,T008,G03,G04,15:36,15:36,0,A l'heure,249,97.14
J008604,2025-12-06,T030,G04,G15,08:06,08:06,0,A l'heure,181,29.89
J008605,2025-12-16,T021,G13,G12,09:48,09:48,0,A l'heure,333,27.0
J008606,2025-11-09,T003,G15,G12,13:12,13:12,0,A l'heure,265,111.51
J008607,2025-09-03,T019,G08,G07,17:24,17:24,0,A l'heure,359,24.48
J008608,2025-11-19,T001,G03,G01,07:48,07:48,0,A l'heure,214,62.43
J008609,2026-08-17,T008,G13,G15,13:21,13:21,0,A l'heure,285,69.47
J008610,2025-10-27,T012,G04,G11,16:21,16:21,0,A l'heure,307,93.67
J008611,2026-04-19,T005,G10,G06,05:42,05:42,0,A l'heure,315,107.27
J008612,2025-12-30,T040,G10,G14,22:00,22:03,3,Retarde,129,24.21
J008613,2025-12-05,T020,G11,G04,08:21,08:22,1,Retarde,297,37.16
J008614,2025-09-09,T026,G06,G04,05:48,05:50,2,Retarde,198,56.67
J008615,2025-10-29,T030,G08,G10,21:36,21:36,0,A l'heure,157,24.13
J008616,2026-08-26,T016,G12,G05,14:30,14:30,0,A l'heure,303,43.01
J008617,2025-11-12,T027,G03,G06,07:21,07:44,23,Retarde,198,44.58
J008618,2025-10-05,T007,G06,G15,17:24,17:24,0,A l'heure,389,66.28
J008619,2025-11-12,T040,G07,G06,12:24,12:24,0,A l'heure,117,24.97
J008620,2025-11-09,T033,G04,G08,18:42,18:42,0,A l'heure,160,23.54
J008621,2026-01-14,T012,G15,G14,11:15,11:15,0,A l'heure,447,58.38
J008622,2026-04-11,T038,G08,G06,09:15,09:15,0,A l'heure,138,23.18
J008623,2026-06-29,T025,G09,G11,17:15,17:15,0,A l'heure,228,40.09
J008624,2026-02-22,T004,G01,G15,11:45,11:45,0,A l'heure,260,60.55
J008625,2025-11-22,T032,G05,G09,16:42,16:42,0,A l'heure,198,22.95
J008626,2026-06-01,T031,G12,G01,16:18,16:18,0,A l'heure,132,20.05
J008627,2026-02-24,T027,G01,G14,07:45,07:50,5,Retarde,150,31.06
J008628,2025-09-30,T002,G14,G06,21:12,21:12,0,A l'heure,340,58.0
J008629,2026-08-17,T028,G01,G09,09:06,09:06,0,A l'heure,281,40.84
J008630,2026-07-22,T022,G02,G08,22:48,22:48,0,A l'heure,374,34.65
J008631,2025-10-25,T038,G15,G06,08:21,08:21,0,A l'heure,124,21.69
J008632,2025-11-07,T015,G08,G10,18:45,19:19,34,Retarde,405,32.69
J008633,2026-06-29,T027,G05,G08,09:54,09:54,0,A l'heure,231,54.78
J008634,2026-05-19,T023,G05,G06,17:21,17:56,35,Retarde,153,52.27
J008635,2026-02-19,T008,G12,G15,18:42,18:49,7,Retarde,510,54.66
J008636,2025-09-22,T033,G05,G01,20:00,20:00,0,A l'heure,89,19.68
J008637,2025-09-12,T005,G06,G08,16:00,16:00,0,A l'heure,161,67.61
J008638,2025-11-14,T039,G09,G03,07:12,07:43,31,Retarde,98,28.41
J008639,2026-06-15,T007,G05,G01,06:54,06:54,0,A l'heure,132,63.97
J008640,2026-08-29,T022,G06,G10,19:42,19:42,0,A l'heure,557,49.36
J008641,2025-10-21,T002,G03,G10,07:48,07:49,1,Retarde,342,52.22
J008642,2025-09-25,T019,G02,G14,15:42,15:44,2,Retarde,308,32.31
J008643,2026-05-21,T009,G04,G15,07:54,07:57,3,Retarde,198,79.5
J008644,2025-10-30,T023,G04,G08,05:36,06:09,33,Retarde,223,34.56
J008645,2026-05-25,T011,G04,G05,07:30,07:35,5,Retarde,421,59.24
J008646,2026-01-14,T034,G02,G10,08:06,08:10,4,Retarde,90,28.02
J008647,2025-11-23,T033,G11,G01,13:24,13:24,0,A l'heure,179,26.45
J008648,2026-01-25,T034,G14,G06,13:30,,0,Annule,185,16.99
J008649,2025-12-10,T007,G01,G05,12:24,12:24,0,A l'heure,292,54.58
J008650,2025-09-13,T031,G02,G07,19:06,19:06,0,A l'heure,149,29.93
J008651,2026-05-21,T011,G01,G11,16:24,16:24,0,A l'heure,178,102.66
J008652,2026-07-17,T003,G13,G03,05:00,05:00,0,A l'heure,417,68.43
J008653,2026-07-31,T009,G12,G06,16:24,16:24,0,A l'heure,313,57.03
J008654,2026-01-29,T024,G05,G14,08:36,08:38,2,Retarde,324,49.13
J008655,2026-02-03,T018,G12,G07,19:45,19:45,0,A l'heure,381,37.29
J008656,2025-10-01,T017,G04,G11,10:54,,0,Annule,411,22.57
J008657,2026-03-15,T025,G12,G14,10:48,10:48,0,A l'heure,251,40.27
J008658,2025-12-26,T008,G05,G10,19:00,19:00,0,A l'heure,256,75.94
J008659,2026-03-06,T025,G10,G15,05:06,05:06,0,A l'heure,281,56.97
J008660,2026-07-04,T037,G05,G03,11:54,11:54,0,A l'heure,186,21.28
J008661,2026-04-24,T010,G01,G09,19:21,19:21,0,A l'heure,296,88.52
J008662,2026-06-25,T021,G07,G13,21:42,21:42,0,A l'heure,405,26.16
J008663,2026-01-16,T007,G15,G06,19:06,19:10,4,Retarde,199,61.6
J008664,2025-12-19,T015,G11,G07,05:36,05:43,7,Retarde,225,30.43
J008665,2026-06-20,T001,G04,G13,08:21,08:21,0,A l'heure,365,100.83
J008666,2026-08-29,T032,G14,G01,20:54,21:00,6,Retarde,178,22.09
J008667,2025-10-19,T028,G07,G09,06:36,07:16,40,Retarde,266,54.82
J008668,2026-01-02,T010,G07,G05,07:06,07:06,0,A l'heure,227,54.6
J008669,2026-05-21,T033,G13,G09,18:15,18:15,0,A l'heure,135,23.91
J008670,2026-01-06,T029,G11,G08,17:36,17:36,0,A l'heure,108,24.8
J008671,2026-06-05,T031,G11,G04,16:54,16:54,0,A l'heure,100,15.4
J008672,2026-02-23,T012,G13,G05,08:54,09:06,12,Retarde,286,99.51
J008673,2026-04-06,T035,G10,G02,19:06,19:06,0,A l'heure,132,15.29
J008674,2025-10-25,T023,G09,G14,12:15,12:32,17,Retarde,132,66.38
J008675,2025-10-14,T036,G06,G15,19:42,19:42,0,A l'heure,96,15.71
J008676,2026-08-12,T002,G15,G01,18:21,18:26,5,Retarde,421,67.1
J008677,2026-06-24,T001,G10,G01,05:30,05:30,0,A l'heure,256,55.4
J008678,2026-05-05,T008,G07,G03,22:21,,0,Annule,342,67.72
J008679,2025-11-08,T005,G04,G13,16:18,16:18,0,A l'heure,201,60.4
J008680,2026-07-06,T034,G04,G12,14:54,14:54,0,A l'heure,91,19.85
J008681,2025-12-13,T004,G08,G12,16:24,16:48,24,Retarde,356,115.75
J008682,2026-04-15,T029,G05,G08,18:30,,0,Annule,120,27.57
J008683,2025-09-18,T004,G07,G13,10:45,10:45,0,A l'heure,343,77.2
J008684,2025-12-01,T004,G07,G15,09:48,10:08,20,Retarde,303,75.58
J008685,2025-12-12,T022,G08,G06,09:54,09:55,1,Retarde,364,32.18
J008686,2026-07-13,T018,G03,G15,11:15,11:15,0,A l'heure,408,37.96
J008687,2025-11-03,T017,G03,G06,15:54,15:54,0,A l'heure,397,40.0
J008688,2025-10-26,T004,G12,G06,19:06,19:06,0,A l'heure,438,75.3
J008689,2026-04-11,T020,G09,G06,05:06,05:06,0,A l'heure,446,29.76
J008690,2026-06-23,T011,G10,G02,18:48,18:48,0,A l'heure,323,101.84
J008691,2026-01-30,T031,G08,G01,09:30,09:30,0,A l'heure,135,19.42
J008692,2025-09-04,T001,G07,G03,14:15,14:49,34,Retarde,282,59.38
J008693,2026-01-27,T009,G05,G07,05:18,05:18,0,A l'heure,219,71.53
J008694,2025-10-19,T010,G05,G04,09:54,09:55,1,Retarde,378,107.01
J008695,2026-08-19,T040,G09,G07,13:45,13:47,2,Retarde,163,27.84
J008696,2026-05-20,T022,G01,G08,13:12,13:12,0,A l'heure,469,26.86
J008697,2025-09-09,T022,G09,G01,16:12,16:12,0,A l'heure,307,42.14
J008698,2025-12-30,T019,G14,G06,07:48,08:23,35,Retarde,477,24.92
J008699,2026-07-30,T013,G10,G02,20:24,20:24,0,A l'heure,136,97.91
J008700,2026-02-24,T025,G08,G14,16:54,16:59,5,Retarde,214,41.0
J008701,2025-09-17,T032,G08,G07,18:36,18:36,0,A l'heure,80,21.13
J008702,2026-06-19,T017,G03,G13,21:00,21:00,0,A l'heure,403,41.19
J008703,2026-05-31,T016,G10,G06,22:18,22:18,0,A l'heure,632,33.89
J008704,2026-08-03,T014,G03,G12,09:24,09:24,0,A l'heure,285,59.65
J008705,2025-10-05,T025,G08,G05,10:21,10:59,38,Retarde,225,60.85
J008706,2026-08-09,T014,G02,G13,16:36,16:36,0,A l'heure,276,108.09
J008707,2025-10-19,T006,G09,G15,06:42,06:49,7,Retarde,475,99.42
J008708,2026-01-01,T009,G11,G15,09:18,09:30,12,Retarde,336,95.31
J008709,2026-04-11,T010,G09,G15,11:21,11:21,0,A l'heure,374,116.93
J008710,2026-05-20,T038,G12,G15,10:42,10:43,1,Retarde,144,27.54
J008711,2026-03-14,T007,G11,G15,11:54,11:54,0,A l'heure,504,103.27
J008712,2026-02-03,T027,G02,G09,18:00,18:37,37,Retarde,259,50.96
J008713,2026-06-23,T003,G07,G02,16:18,16:18,0,A l'heure,331,81.49
J008714,2026-05-22,T036,G01,G14,06:42,06:42,0,A l'heure,98,21.29
J008715,2026-03-09,T029,G10,G15,10:48,10:48,0,A l'heure,139,23.52
J008716,2025-09-07,T015,G06,G03,16:18,16:24,6,Retarde,585,36.24
J008717,2025-12-17,T026,G04,G15,21:18,21:18,0,A l'heure,172,30.71
J008718,2026-04-24,T027,G02,G14,09:45,09:48,3,Retarde,211,30.68
J008719,2026-08-18,T019,G06,G05,16:36,16:36,0,A l'heure,330,26.1
J008720,2025-11-18,T008,G10,G07,17:12,17:12,0,A l'heure,235,82.32
J008721,2026-04-25,T006,G08,G10,20:42,20:42,0,A l'heure,415,75.26
J008722,2026-05-16,T028,G05,G04,21:00,21:00,0,A l'heure,229,37.67
J008723,2026-07-14,T028,G04,G15,07:48,07:50,2,Retarde,262,51.67
J008724,2026-01-11,T010,G13,G06,11:48,11:58,10,Retarde,234,64.01
J008725,2026-03-21,T001,G01,G02,07:15,07:15,0,A l'heure,481,87.18
J008726,2026-01-01,T023,G02,G01,10:36,10:42,6,Retarde,318,43.98
J008727,2026-07-23,T037,G03,G02,11:21,11:21,0,A l'heure,130,16.61
J008728,2026-07-22,T029,G12,G10,20:15,20:32,17,Retarde,109,28.41
J008729,2026-08-30,T021,G12,G01,17:42,17:42,0,A l'heure,404,50.1
J008730,2025-09-12,T021,G13,G06,14:21,14:21,0,A l'heure,294,28.25
J008731,2025-11-15,T040,G11,G12,14:48,15:02,14,Retarde,153,28.05
J008732,2026-01-12,T015,G04,G02,16:12,16:15,3,Retarde,143,25.6
J008733,2025-10-12,T002,G03,G06,15:30,15:30,0,A l'heure,426,71.9
J008734,2026-08-29,T027,G03,G02,13:42,13:50,8,Retarde,209,37.84
J008735,2026-04-29,T011,G07,G14,16:30,16:30,0,A l'heure,254,75.79
J008736,2026-03-19,T019,G15,G14,06:48,06:59,11,Retarde,301,29.11
J008737,2026-01-24,T034,G11,G05,16:12,16:12,0,A l'heure,167,27.41
J008738,2026-04-11,T016,G06,G12,12:48,12:48,0,A l'heure,526,42.65
J008739,2025-10-13,T002,G01,G07,16:24,16:24,0,A l'heure,212,57.8
J008740,2025-11-12,T019,G03,G04,07:18,07:18,0,A l'heure,373,33.18
J008741,2026-04-02,T003,G10,G12,08:30,09:13,43,Retarde,279,58.65
J008742,2026-01-07,T004,G07,G13,13:18,13:18,0,A l'heure,364,56.71
J008743,2025-09-29,T001,G03,G01,15:24,15:24,0,A l'heure,330,60.41
J008744,2026-05-07,T007,G12,G04,08:24,08:24,0,A l'heure,389,58.28
J008745,2026-05-06,T008,G12,G15,08:45,08:49,4,Retarde,369,103.43
J008746,2025-09-09,T018,G05,G04,09:24,09:24,0,A l'heure,301,33.31
J008747,2026-03-17,T010,G06,G14,11:48,11:48,0,A l'heure,356,102.05
J008748,2025-10-08,T012,G13,G09,11:00,11:00,0,A l'heure,375,90.04
J008749,2026-03-09,T018,G05,G13,10:21,10:21,0,A l'heure,445,43.82
J008750,2026-05-24,T025,G05,G02,11:00,11:00,0,A l'heure,257,45.44
J008751,2026-07-23,T029,G06,G10,07:15,07:15,0,A l'heure,114,25.36
J008752,2026-02-02,T040,G05,G12,17:18,17:28,10,Retarde,94,15.84
J008753,2025-10-06,T025,G05,G11,10:12,10:12,0,A l'heure,327,58.75
J008754,2026-02-03,T021,G06,G02,09:24,09:24,0,A l'heure,366,42.98
J008755,2026-06-19,T005,G12,G04,09:48,10:09,21,Retarde,291,93.48
J008756,2026-01-22,T017,G04,G05,14:00,14:09,9,Retarde,223,42.06
J008757,2025-11-10,T037,G03,G08,08:21,08:21,0,A l'heure,134,18.45
J008758,2025-12-27,T028,G11,G01,22:06,22:20,14,Retarde,240,43.28
J008759,2026-05-28,T028,G01,G09,12:18,12:18,0,A l'heure,200,46.81
J008760,2025-10-31,T004,G13,G03,12:21,12:21,0,A l'heure,361,81.8
J008761,2025-10-30,T038,G02,G06,07:54,07:54,0,A l'heure,130,19.89
J008762,2026-03-16,T031,G03,G10,06:00,06:00,0,A l'heure,131,20.33
J008763,2026-05-07,T024,G15,G12,13:42,13:42,0,A l'heure,174,40.84
J008764,2026-04-02,T033,G12,G10,05:18,05:18,0,A l'heure,189,15.94
J008765,2026-01-23,T011,G04,G13,17:12,17:21,9,Retarde,235,68.64
J008766,2026-05-07,T013,G06,G02,10:36,10:36,0,A l'heure,274,85.26
J008767,2026-04-20,T018,G09,G13,05:21,05:21,0,A l'heure,281,33.12
J008768,2026-01-27,T030,G10,G08,19:42,19:42,0,A l'heure,81,23.19
J008769,2026-05-07,T031,G01,G02,05:18,05:18,0,A l'heure,76,21.97
J008770,2025-11-17,T015,G11,G07,05:00,05:26,26,Retarde,229,31.75
J008771,2025-12-24,T016,G01,G02,06:12,06:22,10,Retarde,538,37.35
J008772,2025-11-17,T038,G15,G14,22:36,22:40,4,Retarde,131,17.36
J008773,2025-10-03,T028,G13,G02,14:21,14:21,0,A l'heure,151,48.72
J008774,2026-04-06,T021,G07,G12,14:24,14:24,0,A l'heure,308,30.35
J008775,2026-06-24,T016,G02,G03,18:15,18:15,0,A l'heure,418,25.86
J008776,2026-04-19,T031,G02,G13,22:06,22:06,0,A l'heure,154,20.56
J008777,2026-06-09,T027,G10,G04,16:54,17:06,12,Retarde,274,32.17
J008778,2026-01-01,T028,G04,G03,17:24,17:28,4,Retarde,172,55.79
J008779,2026-07-05,T039,G06,G05,11:48,11:48,0,A l'heure,170,24.54
J008780,2026-03-18,T021,G04,G01,22:36,22:44,8,Retarde,373,35.45
J008781,2025-11-02,T004,G06,G12,08:21,08:21,0,A l'heure,430,116.59
J008782,2026-08-28,T040,G01,G10,14:18,14:18,0,A l'heure,96,18.1
J008783,2025-09-19,T026,G03,G05,10:48,10:48,0,A l'heure,213,39.62
J008784,2026-08-03,T030,G13,G14,22:48,22:54,6,Retarde,95,24.56
J008785,2025-11-13,T007,G11,G14,13:48,14:00,12,Retarde,375,58.77
J008786,2026-03-21,T035,G07,G08,09:15,09:15,0,A l'heure,123,22.72
J008787,2026-02-27,T028,G05,G10,06:48,07:40,52,Retarde,115,52.97
J008788,2025-11-27,T034,G02,G11,11:36,11:36,0,A l'heure,157,27.61
J008789,2026-08-29,T002,G07,G13,20:15,20:15,0,A l'heure,323,98.04
